account_equity:6783.36|account_balance:7551.33||+|ServerCloseTime	Comment	Commission	Lots	MagicNumber	ServerOpenTime	NetProfit	Profit	Swap	Symbol	Type	HourlyDrawdown
15-05-2024 02:36:23	goldenshine-M5 XAUUSD[sl]	0.00	0.01	8055	15-05-2024 02:08:17	-0.710	-0.710	0.00	XAUUSD	OP_BUY	-0.03
15-05-2024 02:46:08	TopBottomEA	-0.80	0.20	888999	15-05-2024 00:34:10	3.740	4.540	0.00000	GBPCAD	OP_SELL	0.00000,0.00000,0.00000
15-05-2024 02:52:58	goldenshine-M5 XAUUSD	0.00	0.01	8055	15-05-2024 02:36:41	0.860	0.860	0.00	XAUUSD	OP_SELL	-0.01
15-05-2024 03:01:21	Golden Raven V4.2[tp]	0.00	0.01	9032158	15-05-2024 03:00:00	0.100	0.100	0.00	XAUUSD	OP_BUY	-0.02
15-05-2024 03:15:35	Golden Raven V4.2[tp]	0.00	0.01	9032158	15-05-2024 03:15:00	0.100	0.100	0.00	XAUUSD	OP_BUY	-0.01
15-05-2024 03:30:12	Golden Raven V4.2[tp]	0.00	0.01	9032158	15-05-2024 03:30:00	0.100	0.100	0.00	XAUUSD	OP_BUY	-0.02
15-05-2024 03:37:31	goldenshine-M5 XAUUSD[sl]	0.00	0.01	8055	15-05-2024 03:31:03	-0.910	-0.910	0.00	XAUUSD	OP_BUY	-0.02
15-05-2024 03:45:28	Golden Raven V4.2[tp]	0.00	0.01	9032158	15-05-2024 03:45:00	0.100	0.100	0.00	XAUUSD	OP_BUY	-0.01
15-05-2024 03:48:01	goldenshine-M5 XAUUSD	0.00	0.01	8055	15-05-2024 03:39:47	-1.370	-1.370	0.00	XAUUSD	OP_SELL	-0.05
15-05-2024 03:54:00	Ad X EA 2	-0.36	0.09	20220625	15-05-2024 02:55:09	2.230	2.590	0.000	GBPJPY	OP_SELL	-7.664
15-05-2024 04:15:07	Golden Raven V4.2[tp]	0.00	0.01	9032158	15-05-2024 04:15:00	0.100	0.100	0.00	XAUUSD	OP_BUY	-0.01
15-05-2024 04:18:04	goldenshine-M5 XAUUSD	0.00	0.01	8055	15-05-2024 04:10:37	-1.340	-1.340	0.00	XAUUSD	OP_BUY	-0.03
15-05-2024 04:30:00	LUNA AI PRO[tp]	-0.52	0.13	987654	14-05-2024 23:03:32	2.790	3.780	-0.47000	EURAUD	OP_BUY	-0.09930,-0.09930,-0.03310,-0.11756,-0.16549,-0.16207
15-05-2024 04:30:33	Golden Raven V4.2[sl]	0.00	0.01	9032158	15-05-2024 04:30:00	-0.500	-0.500	0.00	XAUUSD	OP_SELL	-0.03
15-05-2024 04:30:33	Golden Raven V4.2[sl]	0.00	0.01	9032158	15-05-2024 04:30:05	-0.380	-0.380	0.00	XAUUSD	OP_SELL	-0.03
15-05-2024 04:30:33	Golden Raven V4.2[sl]	0.00	0.01	9032158	15-05-2024 04:30:33	-0.260	-0.260	0.00	XAUUSD	OP_SELL	-0.03
15-05-2024 04:32:11	[sl]	0.00	0.01	1111	14-05-2024 23:43:52	0.030	0.050	-0.02	XAUUSD	OP_SELL	-0.00,-0.00,0.00,0.00,-0.01
15-05-2024 04:46:01	Golden Raven V4.2[tp]	0.00	0.01	9032158	15-05-2024 04:45:00	0.100	0.100	0.00	XAUUSD	OP_SELL	-0.02
15-05-2024 04:46:01	Golden Raven V4.2[tp]	0.00	0.01	9032158	15-05-2024 04:45:11	0.200	0.200	0.00	XAUUSD	OP_SELL	-0.02
15-05-2024 05:01:08	Golden Raven V4.2[sl]	0.00	0.01	9032158	15-05-2024 05:00:00	-0.500	-0.500	0.00	XAUUSD	OP_SELL	-0.03
15-05-2024 05:01:08	Golden Raven V4.2[sl]	0.00	0.01	9032158	15-05-2024 05:00:16	-0.350	-0.350	0.00	XAUUSD	OP_SELL	-0.03
15-05-2024 05:12:14	EA Golden Moon[tp]	-1.08	0.27	125	14-05-2024 17:51:16	24.750	26.460	-0.63000	GBPUSD	OP_BUY	-0.32537,-0.13229,-0.11799,-0.05721,0.00000,0.00000,0.00000,0.00000,-0.02145,-0.03576,0.00000,0.00000
15-05-2024 05:30:07	Golden Raven V4.2[sl]	0.00	0.01	9032158	15-05-2024 05:30:01	-0.500	-0.500	0.00	XAUUSD	OP_SELL	-0.05
15-05-2024 05:30:07	Golden Raven V4.2[sl]	0.00	0.01	9032158	15-05-2024 05:30:02	-0.370	-0.370	0.00	XAUUSD	OP_SELL	-0.04
15-05-2024 05:30:07	Golden Raven V4.2[sl]	0.00	0.01	9032158	15-05-2024 05:30:06	-0.210	-0.210	0.00	XAUUSD	OP_SELL	-0.04
15-05-2024 05:41:18	EA Brilliant Pro +628237476[tp]	-0.04	0.01	2021	14-05-2024 18:30:00	0.580	0.680	-0.06000	EURUSD	OP_BUY	-0.00649,-0.00463,-0.00172,0.00000,-0.00132,-0.00265,-0.00344,-0.00609,-0.00742,-0.00477,-0.00079,0.00000
15-05-2024 05:45:15	Golden Raven V4.2[sl]	0.00	0.01	9032158	15-05-2024 05:45:00	-0.500	-0.500	0.00	XAUUSD	OP_SELL	-0.05
15-05-2024 05:45:15	Golden Raven V4.2[sl]	0.00	0.01	9032158	15-05-2024 05:45:05	-0.400	-0.400	0.00	XAUUSD	OP_SELL	-0.05
15-05-2024 05:45:15	Golden Raven V4.2[sl]	0.00	0.01	9032158	15-05-2024 05:45:06	-0.300	-0.300	0.00	XAUUSD	OP_SELL	-0.04
15-05-2024 05:48:25	goldenshine-M5 XAUUSD	0.00	0.01	8055	15-05-2024 05:41:33	-1.720	-1.720	0.00	XAUUSD	OP_BUY	-0.02
15-05-2024 06:00:23	Golden Raven V4.2[tp]	0.00	0.01	9032158	15-05-2024 06:00:01	0.100	0.100	0.00	XAUUSD	OP_SELL	-0.03
15-05-2024 06:16:46	Golden Raven V4.2[sl]	0.00	0.01	9032158	15-05-2024 06:15:01	-0.500	-0.500	0.00	XAUUSD	OP_SELL	-0.03
15-05-2024 06:16:46	Golden Raven V4.2[sl]	0.00	0.01	9032158	15-05-2024 06:15:23	-0.330	-0.330	0.00	XAUUSD	OP_SELL	-0.03
15-05-2024 06:16:46	Golden Raven V4.2[sl]	0.00	0.01	9032158	15-05-2024 06:16:42	-0.220	-0.220	0.00	XAUUSD	OP_SELL	-0.02
15-05-2024 06:18:49	DayTrade Pro[sl]	-0.04	0.01	5656	15-05-2024 04:41:07	1.160	1.200	0.00000	AUDUSD	OP_BUY	-0.01443,0.00000
15-05-2024 06:28:24	Ad X EA 2	-0.24	0.06	20220625	15-05-2024 06:10:01	-0.300	-0.060	0.00000	NZDUSD	OP_SELL	-0.03178
15-05-2024 06:28:25	Ad X EA 2	-0.24	0.06	20220625	15-05-2024 05:50:13	4.800	5.040	0.00000	AUDUSD	OP_BUY	-0.00715
15-05-2024 06:28:25	Ad X EA 2	-0.36	0.09	20220625	15-05-2024 05:30:18	-0.940	-0.580	0.000	EURJPY	OP_SELL	-5.312
15-05-2024 06:28:25	Ad X EA 2	-0.36	0.09	20220625	15-05-2024 05:20:00	4.180	4.540	0.000	GBPJPY	OP_BUY	-1.973,-3.339
15-05-2024 06:30:13	Golden Raven V4.2[sl]	0.00	0.01	9032158	15-05-2024 06:30:00	-0.500	-0.500	0.00	XAUUSD	OP_SELL	-0.04
15-05-2024 06:30:13	Golden Raven V4.2[sl]	0.00	0.01	9032158	15-05-2024 06:30:07	-0.360	-0.360	0.00	XAUUSD	OP_SELL	-0.03
15-05-2024 06:43:46	goldenshine-M5 XAUUSD	0.00	0.01	8055	15-05-2024 06:42:05	0.470	0.470	0.00	XAUUSD	OP_BUY	-0.02
15-05-2024 07:20:28	M30 Bitcoin Wizard BTCUSD	0.00	0.01	8055	15-05-2024 06:11:34	-0.570	-0.570	0.00	BTCUSD	OP_BUY	-0.00,-0.00
15-05-2024 07:37:16	Pilot R11	-0.56	0.14	14000	15-05-2024 04:55:08	-1.820	-1.260	0.00000	EURUSD	OP_SELL	-0.10382,-0.12236,-0.11309
15-05-2024 07:37:16	Pilot R11	-0.56	0.14	14000	15-05-2024 06:35:03	6.580	7.140	0.00000	EURUSD	OP_SELL	-0.01112,0.00000
15-05-2024 07:53:57	goldenshine-M5 XAUUSD	0.00	0.01	8055	15-05-2024 07:47:13	1.300	1.300	0.00	XAUUSD	OP_SELL	-0.02
15-05-2024 08:59:31	goldenshine-M5 XAUUSD	0.00	0.01	8055	15-05-2024 08:49:22	0.280	0.280	0.00	XAUUSD	OP_BUY	-0.02
15-05-2024 09:10:52	Gold Hunt EA	0.00	0.02	9470	14-05-2024 19:33:53	13.810	14.580	-0.77	XAUUSD	OP_BUY	-0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15-05-2024 09:39:24	goldenshine-M5 XAUUSD[sl]	0.00	0.01	8055	15-05-2024 09:32:11	-1.730	-1.730	0.00	XAUUSD	OP_SELL	-0.10
15-05-2024 09:44:36	goldenshine-M5 XAUUSD	0.00	0.01	8055	15-05-2024 09:40:14	-1.480	-1.480	0.00	XAUUSD	OP_BUY	-0.04
15-05-2024 10:01:00	Golden Raven V4.2	0.00	0.01	9032158	15-05-2024 06:41:23	-0.410	-0.410	0.00	XAUUSD	OP_SELL	-0.02,-0.01,-0.01,-0.07
15-05-2024 10:01:01	Golden Raven V4.2	0.00	0.01	9032158	15-05-2024 06:30:52	-0.640	-0.640	0.00	XAUUSD	OP_SELL	-0.03,-0.01,-0.01,-0.08
15-05-2024 10:01:01	Golden Raven V4.2	0.00	0.01	9032158	15-05-2024 06:32:08	-0.540	-0.540	0.00	XAUUSD	OP_SELL	-0.02,-0.01,-0.01,-0.08
15-05-2024 10:01:01	Golden Raven V4.2	0.00	0.01	9032158	15-05-2024 06:30:24	-0.950	-0.950	0.00	XAUUSD	OP_SELL	-0.03,-0.01,-0.01,-0.08
15-05-2024 10:01:02	Golden Raven V4.2	0.00	0.01	9032158	15-05-2024 06:30:13	-1.120	-1.120	0.00	XAUUSD	OP_SELL	-0.03,-0.02,-0.01,-0.08
15-05-2024 10:01:33	Saviour ea123456[tp]	-0.04	0.01	123456	14-05-2024 16:12:11	1.380	1.480	-0.06000	EURUSD	OP_BUY	-0.02172,-0.00940,-0.00291,-0.00450,-0.00225,0.00000,0.00000,-0.00053,-0.00132,-0.00265,-0.00543,-0.00543,-0.00093,0.00000,0.00000,0.00000,0.00000,0.00000
15-05-2024 10:05:15	[sl]	0.00	0.76	2147483647	15-05-2024 10:00:02	-152.000	-152.000	0.00	XAUUSD	OP_SELL	-6.24
15-05-2024 10:05:27	Gold Hunt EA	0.00	0.01	9470	15-05-2024 09:10:52	-3.540	-3.540	0.00	XAUUSD	OP_SELL	-0.06
15-05-2024 10:36:35	[sl]	0.00	0.02	174867568	15-05-2024 07:30:00	6.000	6.000	0.00	XAUUSD	OP_BUY	-0.11,-0.09,-0.08,0.00
15-05-2024 11:17:28	EA Golden Moon[tp]	-1.12	0.28	125	15-05-2024 05:12:15	27.160	28.280	0.00000	GBPUSD	OP_BUY	-0.20765,0.00000,-0.10753,-0.10753,-0.29293,-0.11495,-0.01483
15-05-2024 11:24:39	goldenshine-M5 XAUUSD	0.00	0.01	8055	15-05-2024 11:18:08	0.970	0.970	0.00	XAUUSD	OP_BUY	-0.02
15-05-2024 11:25:25	EA Brilliant Pro +628237476[tp]	-0.04	0.01	2021	15-05-2024 07:00:05	0.640	0.680	0.00000	EURUSD	OP_BUY	-0.00728,-0.00649,-0.00463,-0.00185,-0.00185
15-05-2024 11:29:12		0.00	0.16	1111	15-05-2024 11:00:00	-100.160	-100.160	0.00	XAUUSD	OP_SELL	-2.51
15-05-2024 11:29:16		0.00	0.08	1111	15-05-2024 09:01:10	-74.080	-74.080	0.00	XAUUSD	OP_SELL	-0.32,-0.55,-1.55
15-05-2024 11:29:21		0.00	0.04	1111	15-05-2024 07:00:02	-32.680	-32.680	0.00	XAUUSD	OP_SELL	-0.02,0.00,-0.12,-0.24,-0.74
15-05-2024 11:29:22		0.00	0.02	1111	15-05-2024 05:04:48	-21.040	-21.040	0.00	XAUUSD	OP_SELL	-0.04,-0.08,-0.07,-0.04,-0.12,-0.18,-0.43
15-05-2024 11:29:24		0.00	0.02	1111	15-05-2024 04:32:13	-21.960	-21.960	0.00	XAUUSD	OP_SELL	-0.04,-0.08,-0.09,-0.06,-0.06,-0.19,-0.39
15-05-2024 11:33:45	Ad X EA 2	-0.36	0.09	20220625	15-05-2024 09:25:00	-29.190	-28.830	0.000	GBPJPY	OP_BUY	-21.020,-32.478,-54.788
15-05-2024 11:33:45	Ad X EA 2	-0.36	0.09	20220625	15-05-2024 06:40:06	-40.280	-39.920	0.000	GBPJPY	OP_BUY	-10.927,-25.269,-21.778,-43.709,-65.563
15-05-2024 11:33:45	Ad X EA 2	-0.36	0.09	20220625	15-05-2024 07:20:00	-35.540	-35.180	0.000	GBPJPY	OP_BUY	-18.819,-15.556,-29.367,-40.825,-63.135
15-05-2024 12:03:44	[sl]	0.00	0.01	1111	15-05-2024 12:00:00	0.030	0.030	0.00	XAUUSD	OP_SELL	-0.01
15-05-2024 12:07:00	Grid Master PRO-S1	-0.08	0.02	101010	14-05-2024 20:00:00	-1.460	-1.370	-0.01000	AUDCAD	OP_SELL	-0.00213,-0.00155,-0.00367,-0.00483,-0.00174,-0.00348,-0.00561,-0.01122,-0.01624,-0.04022,-0.05163,-0.04564,-0.04873,-0.04235,-0.03307,-0.02843,-0.02669
15-05-2024 12:07:02	Grid Master PRO-ADD	-0.16	0.04	101010	15-05-2024 05:38:02	1.330	1.490	0.00000	AUDCAD	OP_SELL	-0.04796,-0.04796,-0.04216,-0.03868,-0.01354,-0.00890,0.00000
15-05-2024 12:07:03	Grid Master PRO-ADD	-0.24	0.06	101010	15-05-2024 06:33:00	6.940	7.180	0.00000	AUDCAD	OP_SELL	-0.00638,0.00000,0.00000,0.00000,0.00000,0.00000
15-05-2024 12:18:00	EA Brilliant Pro +628237476[tp]	-0.04	0.01	2023	15-05-2024 11:30:02	0.630	0.670	0.00000	EURUSD	OP_SELL	-0.00013
15-05-2024 12:31:38	Invictus Gold[sl]	0.00	0.05	75835	15-05-2024 12:00:00	3.250	3.250	0.00	XAUUSD	OP_SELL	-0.06
15-05-2024 13:35:09	goldenshine-M5 XAUUSD	0.00	0.01	8055	15-05-2024 13:30:20	0.460	0.460	0.00	XAUUSD	OP_BUY	-0.10
15-05-2024 13:35:22	M30 Bitcoin Wizard BTCUSD	0.00	0.01	8055	15-05-2024 13:32:24	-0.330	-0.330	0.00	BTCUSD	OP_BUY	-0.00
15-05-2024 13:48:30	goldenshine-M5 XAUUSD[sl]	0.00	0.01	8055	15-05-2024 13:43:20	2.470	2.470	0.00	XAUUSD	OP_SELL	-0.03
15-05-2024 15:21:09	Waka[tp]	-0.04	0.01	28457000	15-05-2024 05:31:39	0.740	0.780	0.00000	AUDCAD	OP_SELL	-0.01247,-0.01247,-0.01102,-0.01015,-0.00387,-0.00271,-0.00029,0.00000,0.00000,-0.02427
15-05-2024 15:29:00	goldenshine-M5 XAUUSD[sl]	0.00	0.01	8055	15-05-2024 15:28:59	1.100	1.100	0.00	XAUUSD	OP_SELL	-0.24
15-05-2024 15:30:01	EA Golden Moon[tp]	-1.04	0.26	125	15-05-2024 15:05:26	24.440	25.480	0.00000	GBPUSD	OP_BUY	-0.29266
15-05-2024 15:30:02	Saviour ea123456[tp]	-0.04	0.01	123456	15-05-2024 10:01:33	1.450	1.490	0.00000	EURUSD	OP_BUY	-0.00993,-0.00993,-0.00967,-0.01218,-0.01364,-0.00556
15-05-2024 15:30:02	EA Brilliant Pro +628237476[tp]	-0.04	0.01	2021	15-05-2024 12:00:00	0.640	0.680	0.00000	EURUSD	OP_BUY	-0.00715,-0.00967,-0.01112,-0.00305
15-05-2024 15:30:03	EA Golden Moon[tp]	-1.04	0.26	125	15-05-2024 15:30:02	18.460	19.500	0.00000	GBPUSD	OP_BUY	-0.78503
15-05-2024 15:30:06	FONDEX  [sl]	-0.04	0.01	68000	15-05-2024 15:30:05	-0.700	-0.660	0.00000	GBPUSD	OP_SELL	-0.03615
15-05-2024 15:30:08	Core CPI m/m[sl]	-1.28	0.32	589124	15-05-2024 15:30:01	56.000	57.280	0.00000	GBPUSD	OP_BUY	-0.64836
15-05-2024 15:30:09	The Prime Scalping v3.00[sl]	-1.04	0.26	201908	15-05-2024 15:30:07	-2.860	-1.820	0.00000	GBPUSD	OP_SELL	-0.70928
15-05-2024 15:30:10	The Prime Scalping v3.00[sl]	-2.08	0.52	201908	15-05-2024 15:30:07	-5.720	-3.640	0.00000	GBPUSD	OP_SELL	-1.41856
15-05-2024 15:30:11	FONDEX  [sl]	-0.04	0.01	68000	15-05-2024 15:30:08	-0.360	-0.320	0.00000	GBPUSD	OP_SELL	-0.02754
15-05-2024 15:30:12	EA Golden Moon[tp]	-1.04	0.26	125	15-05-2024 15:30:04	21.840	22.880	0.00000	GBPUSD	OP_BUY	-1.12934
15-05-2024 15:30:12	goldenshine-M5 XAUUSD[sl]	0.00	0.01	8055	15-05-2024 15:30:02	10.280	10.280	0.00	XAUUSD	OP_BUY	-0.05
15-05-2024 15:30:17	FXMachine_1[tp]	-0.04	0.01	646545148	14-05-2024 11:15:00	13.940	14.000	-0.02000	GBPUSD	OP_BUY	-0.01669,0.00000,0.00000,0.00000,-0.00291,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15-05-2024 15:30:20	Saviour ea123456[tp]	-0.04	0.01	123456	15-05-2024 15:30:05	1.450	1.490	0.00000	EURUSD	OP_BUY	-0.02609
15-05-2024 15:30:20	The Prime Scalping v3.00[sl]	-1.04	0.26	201908	15-05-2024 15:30:18	-8.840	-7.800	0.00000	GBPUSD	OP_SELL	-0.29266
15-05-2024 15:30:30	The Prime Scalping v3.00[sl]	-2.08	0.52	201908	15-05-2024 15:30:28	-7.800	-5.720	0.00000	GBPUSD	OP_SELL	-0.34431
15-05-2024 15:30:38	FONDEX  [sl]	-0.04	0.01	68000	15-05-2024 15:30:28	0.260	0.300	0.00000	GBPUSD	OP_SELL	-0.00689
15-05-2024 15:30:39	The Prime Scalping v3.00[sl]	-1.04	0.26	201908	15-05-2024 15:30:31	3.380	4.420	0.00000	GBPUSD	OP_SELL	-0.19281
15-05-2024 15:30:39	The Prime Scalping v3.00[sl]	-2.12	0.53	201908	15-05-2024 15:30:31	6.890	9.010	0.00000	GBPUSD	OP_SELL	-0.39304
15-05-2024 15:31:08	The Prime Scalping v3.00[sl]	-1.04	0.26	201908	15-05-2024 15:30:45	-1.040	0.000	0.00000	GBPUSD	OP_SELL	-0.23069
15-05-2024 15:31:08	The Prime Scalping v3.00[sl]	-2.12	0.53	201908	15-05-2024 15:30:48	-0.530	1.590	0.00000	GBPUSD	OP_SELL	-0.44919
15-05-2024 15:31:17	FONDEX  [sl]	-0.04	0.01	68000	15-05-2024 15:30:45	-0.340	-0.300	0.00000	GBPUSD	OP_SELL	-0.00848
15-05-2024 15:31:31	EA Golden Moon[tp]	-1.04	0.26	125	15-05-2024 15:30:13	27.560	28.600	0.00000	GBPUSD	OP_BUY	-1.43922
15-05-2024 15:32:19	M30 Bitcoin Wizard BTCUSD[sl]	0.00	0.01	8055	15-05-2024 15:30:06	9.630	9.630	0.00	BTCUSD	OP_BUY	-0.00
15-05-2024 15:32:20	DayTrade Pro[sl]	-0.04	0.01	5656	15-05-2024 11:28:14	2.030	2.070	0.00000	EURNZD	OP_SELL	-0.00834,-0.00526,-0.00866,-0.01700,-0.01700
15-05-2024 15:32:20	DayTrade Pro[sl]	-0.04	0.01	5656	15-05-2024 08:11:05	2.030	2.070	0.00000	EURNZD	OP_SELL	-0.00802,-0.00947,-0.01028,-0.00834,-0.00542,-0.00866,-0.00704,-0.01700
15-05-2024 15:32:33	DayTrade Pro[sl]	-0.04	0.01	5656	15-05-2024 07:28:55	2.030	2.070	0.00000	EURNZD	OP_SELL	-0.00437,-0.00219,-0.00364,-0.00445,-0.00251,0.00000,-0.00283,-0.01117,-0.01117
15-05-2024 15:32:33	DayTrade Pro[sl]	-0.04	0.01	5656	15-05-2024 06:33:24	2.030	2.070	0.00000	EURNZD	OP_SELL	-0.00615,-0.00397,-0.00364,-0.00445,-0.00445,-0.00138,-0.00283,-0.00283,-0.01117
15-05-2024 15:34:50	Gold Trade Pro_XAUUSD_H[sl]	0.00	0.01	46008	15-05-2024 15:30:20	-6.000	-6.000	0.00	XAUUSD	OP_BUY	-0.22
15-05-2024 15:34:50	The Gold Reaper[sl]	0.00	0.02	8002	15-05-2024 15:30:24	-14.000	-14.000	0.00	XAUUSD	OP_BUY	-0.46
15-05-2024 15:34:50	The Gold Reaper[sl]	0.00	0.02	8008	15-05-2024 15:30:20	-12.000	-12.000	0.00	XAUUSD	OP_BUY	-0.43
15-05-2024 16:00:23	[sl]	-0.08	0.02	2147483647	15-05-2024 16:00:09	0.200	0.280	0.00000	EURUSD	OP_SELL	-0.01616
15-05-2024 16:00:24	[sl]	-0.08	0.02	2147483647	15-05-2024 16:00:05	0.320	0.400	0.00000	EURUSD	OP_SELL	-0.01298
15-05-2024 16:00:24	[sl]	-0.08	0.02	2147483647	15-05-2024 16:00:18	-0.500	-0.420	0.00000	EURUSD	OP_SELL	-0.02331
15-05-2024 16:00:46	[sl]	-0.08	0.02	2147483647	15-05-2024 16:00:44	0.020	0.100	0.00000	EURUSD	OP_SELL	-0.02172
15-05-2024 16:00:59	[sl]	-0.08	0.02	2147483647	15-05-2024 16:00:06	-0.960	-0.880	0.00000	EURUSD	OP_BUY	-0.07787
15-05-2024 16:01:00	[sl]	-0.08	0.02	2147483647	15-05-2024 16:00:49	0.020	0.100	0.00000	EURUSD	OP_SELL	-0.02331
15-05-2024 16:01:08	[sl]	-0.08	0.02	2147483647	15-05-2024 16:01:02	0.020	0.100	0.00000	EURUSD	OP_SELL	-0.02490
15-05-2024 16:01:14	[sl]	-0.08	0.02	2147483647	15-05-2024 16:00:30	0.220	0.300	0.00000	EURUSD	OP_SELL	-0.01933
15-05-2024 16:01:21	[sl]	-0.08	0.02	2147483647	15-05-2024 16:01:08	0.100	0.180	0.00000	EURUSD	OP_BUY	-0.06462
15-05-2024 16:01:43	[sl]	-0.08	0.02	2147483647	15-05-2024 16:01:39	0.000	0.080	0.00000	EURUSD	OP_SELL	-0.02649
15-05-2024 16:02:23	[sl]	-0.08	0.02	2147483647	15-05-2024 16:01:52	0.000	0.080	0.00000	EURUSD	OP_SELL	-0.02543
15-05-2024 16:02:26	[sl]	-0.08	0.02	2147483647	15-05-2024 16:02:23	0.000	0.080	0.00000	EURUSD	OP_SELL	-0.02596
15-05-2024 16:02:55	[sl]	-0.08	0.02	2147483647	15-05-2024 16:02:28	0.140	0.220	0.00000	EURUSD	OP_SELL	-0.02675
15-05-2024 16:03:00	[sl]	-0.08	0.02	2147483647	15-05-2024 16:02:57	0.020	0.100	0.00000	EURUSD	OP_SELL	-0.03152
15-05-2024 16:03:06	[sl]	-0.08	0.02	2147483647	15-05-2024 16:03:05	0.040	0.120	0.00000	EURUSD	OP_SELL	-0.03178
15-05-2024 16:03:20	Invictus Gold[sl]	0.00	0.05	75835	15-05-2024 16:00:01	4.600	4.600	0.00	XAUUSD	OP_SELL	-0.22
15-05-2024 16:04:10	[sl]	-0.08	0.02	2147483647	15-05-2024 16:03:20	-1.060	-0.980	0.00000	EURUSD	OP_SELL	-0.03205
15-05-2024 16:04:25	[sl]	-0.08	0.02	2147483647	15-05-2024 16:04:16	0.060	0.140	0.00000	EURUSD	OP_SELL	-0.01854
15-05-2024 16:05:22	[sl]	-0.08	0.02	2147483647	15-05-2024 16:04:56	0.040	0.120	0.00000	EURUSD	OP_BUY	-0.07495
15-05-2024 16:05:34	[sl]	-0.08	0.02	2147483647	15-05-2024 16:04:14	0.140	0.220	0.00000	EURUSD	OP_BUY	-0.07204
15-05-2024 16:05:34	[sl]	-0.08	0.02	2147483647	15-05-2024 16:01:39	0.600	0.680	0.00000	EURUSD	OP_BUY	-0.06568
15-05-2024 16:05:34	[sl]	-0.08	0.02	2147483647	15-05-2024 16:05:29	-0.260	-0.180	0.00000	EURUSD	OP_BUY	-0.07707
15-05-2024 16:05:51	[sl]	-0.08	0.02	2147483647	15-05-2024 16:05:39	0.060	0.140	0.00000	EURUSD	OP_BUY	-0.07522
15-05-2024 16:05:51	[sl]	-0.08	0.02	2147483647	15-05-2024 16:05:44	-0.300	-0.220	0.00000	EURUSD	OP_BUY	-0.07972
15-05-2024 16:06:04	[sl]	-0.08	0.02	2147483647	15-05-2024 16:04:41	-0.960	-0.880	0.00000	EURUSD	OP_SELL	-0.01880
15-05-2024 16:06:11	[sl]	-0.08	0.02	2147483647	15-05-2024 16:05:54	0.060	0.140	0.00000	EURUSD	OP_BUY	-0.07787
15-05-2024 16:06:39	[sl]	-0.08	0.02	2147483647	15-05-2024 16:06:14	0.000	0.080	0.00000	EURUSD	OP_BUY	-0.07999
15-05-2024 16:07:11	[sl]	-0.08	0.02	2147483647	15-05-2024 16:06:42	0.120	0.200	0.00000	EURUSD	OP_BUY	-0.08237
15-05-2024 16:08:54	[sl]	-0.08	0.02	2147483647	15-05-2024 16:06:15	0.020	0.100	0.00000	EURUSD	OP_SELL	-0.01112
15-05-2024 16:09:17	[sl]	-0.08	0.02	2147483647	15-05-2024 16:08:59	0.060	0.140	0.00000	EURUSD	OP_SELL	-0.01457
15-05-2024 16:09:54	[sl]	-0.08	0.02	2147483647	15-05-2024 16:09:32	0.000	0.080	0.00000	EURUSD	OP_SELL	-0.01457
15-05-2024 16:14:10	[sl]	-0.08	0.02	2147483647	15-05-2024 16:09:59	-1.040	-0.960	0.00000	EURUSD	OP_SELL	-0.01589
15-05-2024 16:14:35	[sl]	-0.08	0.02	2147483647	15-05-2024 16:07:15	0.060	0.140	0.00000	EURUSD	OP_BUY	-0.08581
15-05-2024 16:14:35	[sl]	-0.08	0.02	2147483647	15-05-2024 16:14:28	-0.180	-0.100	0.00000	EURUSD	OP_BUY	-0.08899
15-05-2024 16:14:37	[sl]	-0.08	0.02	2147483647	15-05-2024 16:14:26	0.020	0.100	0.00000	EURUSD	OP_SELL	-0.00159
15-05-2024 16:15:26	[sl]	-0.08	0.02	2147483647	15-05-2024 16:15:21	0.040	0.120	0.00000	EURUSD	OP_SELL	-0.00397
15-05-2024 16:15:45	[sl]	-0.08	0.02	2147483647	15-05-2024 16:15:05	-0.940	-0.860	0.00000	EURUSD	OP_BUY	-0.08793
15-05-2024 16:16:01	[sl]	-0.08	0.02	2147483647	15-05-2024 16:15:51	0.020	0.100	0.00000	EURUSD	OP_SELL	-0.01324
15-05-2024 16:16:16	[sl]	-0.08	0.02	2147483647	15-05-2024 16:16:10	0.040	0.120	0.00000	EURUSD	OP_SELL	-0.01404
15-05-2024 16:16:24	[sl]	-0.08	0.02	2147483647	15-05-2024 16:16:16	0.000	0.080	0.00000	EURUSD	OP_SELL	-0.01642
15-05-2024 16:16:33	[sl]	-0.08	0.02	2147483647	15-05-2024 16:16:28	0.020	0.100	0.00000	EURUSD	OP_SELL	-0.01616
15-05-2024 16:17:01	[sl]	-0.08	0.02	2147483647	15-05-2024 16:14:48	0.800	0.880	0.00000	EURUSD	OP_SELL	-0.00397
15-05-2024 16:17:01	[sl]	-0.08	0.02	2147483647	15-05-2024 16:15:34	0.400	0.480	0.00000	EURUSD	OP_SELL	-0.00689
